Gage,Year,Simulated Flow (acre-feet/month),Simulated Flow (m3/s)
9050700,1961,2777,1.302551297
9050700,1961,3825,1.794115488
9050700,1961,2975,1.395423157
9050700,1961,3074,1.441859088
9050700,1961,2975,1.395423157
9050700,1961,16230,7.612678268
9050700,1961,29300,13.74315916
9050700,1961,14238,6.678331064
9050700,1961,15805,7.413332102
9050700,1961,7357,3.450799385
9050700,1961,5579,2.616828839
9050700,1962,4599,2.157160034
9050700,1962,3872,1.816160829
9050700,1962,5085,2.385118237
9050700,1962,2975,1.395423157
9050700,1962,3074,1.441859088
9050700,1962,2975,1.395423157
9050700,1962,3074,1.441859088
9050700,1962,27000,12.66434462
9050700,1962,6486,3.042257008
9050700,1962,4786,2.244872347
9050700,1962,2975,1.395423157
9050700,1962,3074,1.441859088
9050700,1963,3074,1.441859088
9050700,1963,2777,1.302551297
9050700,1963,3842,1.802089335
9050700,1963,2975,1.395423157
9050700,1963,3074,1.441859088
9050700,1963,2975,1.395423157
9050700,1963,10805,5.068083098
9050700,1963,21894,10.26937634
9050700,1963,9643,4.523047229
9050700,1963,4423,2.074607269
9050700,1963,3857,1.809125082
9050700,1963,3367,1.579290679
9050700,1964,3074,1.441859088
9050700,1964,2777,1.302551297
9050700,1964,3807,1.785672592
9050700,1964,2975,1.395423157
9050700,1964,3074,1.441859088
9050700,1964,8853,4.152497887
9050700,1964,8695,4.078388018
9050700,1964,28028,13.14652782
9050700,1964,6588,3.090100088
9050700,1964,4700,2.204534064
9050700,1964,2975,1.395423157
9050700,1964,3074,1.441859088
9050700,1965,3074,1.441859088
9050700,1965,2777,1.302551297
9050700,1965,3802,1.783327343
9050700,1965,2975,1.395423157
9050700,1965,3074,1.441859088
9050700,1965,2975,1.395423157
9050700,1965,3074,1.441859088
9050700,1965,7881,3.69658148
9050700,1965,15104,7.084528192
9050700,1965,7745,3.632790707
9050700,1965,4193,1.966725815
9050700,1965,4285,2.009878397
9050700,1966,3194,1.498145064
9050700,1966,2861,1.34195148
9050700,1966,5123,2.40294213
9050700,1966,2975,1.395423157
9050700,1966,3074,1.441859088
9050700,1966,2975,1.395423157
9050700,1966,13313,6.244459999
9050700,1966,19826,9.299381351
9050700,1966,6330,2.969085239
9050700,1966,5063,2.374799142
9050700,1966,3971,1.862596759
9050700,1966,3616,1.69608408
9050700,1967,3074,1.441859088
9050700,1967,2777,1.302551297
9050700,1967,4581,2.148717138
9050700,1967,2975,1.395423157
9050700,1967,3074,1.441859088
9050700,1967,7871,3.691890982
9050700,1967,3074,1.441859088
9050700,1967,19152,8.983241786
9050700,1967,8600,4.033828287
9050700,1967,5299,2.485494895
9050700,1967,4427,2.076483468
9050700,1967,3716,1.74298906
9050700,1968,3607,1.691862632
9050700,1968,3791,1.778167795
9050700,1968,5065,2.375737241
9050700,1968,2975,1.395423157
9050700,1968,3074,1.441859088
9050700,1968,2975,1.395423157
9050700,1968,7153,3.355113225
9050700,1968,46392,21.76015836
9050700,1968,10549,4.948006349
9050700,1968,7972,3.739265012
9050700,1968,2975,1.395423157
9050700,1968,3559,1.669348241
9050700,1969,3559,1.669348241
9050700,1969,3458,1.621974211
9050700,1969,3818,1.79083214
9050700,1969,2975,1.395423157
9050700,1969,3074,1.441859088
9050700,1969,2975,1.395423157
9050700,1969,3701,1.735953313
9050700,1969,33118,15.5339913
9050700,1969,11796,5.532911451
9050700,1969,7788,3.652959849
9050700,1969,3840,1.801151235
9050700,1969,4469,2.09618356
9050700,1970,3674,1.723288968
9050700,1970,3680,1.726103267
9050700,1970,5377,2.522080779
9050700,1970,2975,1.395423157
9050700,1970,3074,1.441859088
9050700,1970,2975,1.395423157
9050700,1970,3074,1.441859088
9050700,1970,26017,12.20326867
9050700,1970,11495,5.391727461
9050700,1970,7543,3.538042648
9050700,1970,4496,2.108847905
9050700,1970,4204,1.971885363
9050700,1971,3661,1.717191321
9050700,1971,4280,2.007533148
9050700,1971,5701,2.674052915
9050700,1971,2975,1.395423157
9050700,1971,3074,1.441859088
9050700,1971,2975,1.395423157
9050700,1971,3074,1.441859088
9050700,1971,23818,11.17182816
9050700,1971,11113,5.212550437
9050700,1971,7186,3.370591869
9050700,1971,3718,1.74392716
9050700,1971,3696,1.733608064
9050700,1972,3354,1.573193032
9050700,1972,3725,1.747210508
9050700,1972,5728,2.686717259
9050700,1972,2975,1.395423157
9050700,1972,3074,1.441859088
9050700,1972,2975,1.395423157
9050700,1972,10635,4.988344632
9050700,1972,22155,10.39179834
9050700,1972,10334,4.847160642
9050700,1972,4849,2.274422484
9050700,1972,2975,1.395423157
9050700,1972,3442,1.614469414
9050700,1973,3074,1.441859088
9050700,1973,3134,1.470002076
9050700,1973,4077,1.912316038
9050700,1973,2975,1.395423157
9050700,1973,3074,1.441859088
9050700,1973,2975,1.395423157
9050700,1973,3074,1.441859088
9050700,1973,20975,9.838319573
9050700,1973,7480,3.50849251
9050700,1973,3074,1.441859088
9050700,1973,3397,1.593362173
9050700,1973,3410,1.599459821
9050700,1974,3147,1.476099723
9050700,1974,3234,1.516907056
9050700,1974,4875,2.286617779
9050700,1974,7234,3.393106259
9050700,1974,3074,1.441859088
9050700,1974,2975,1.395423157
9050700,1974,3074,1.441859088
9050700,1974,23744,11.13711847
9050700,1974,6098,2.860265685
9050700,1974,3074,1.441859088
9050700,1974,2975,1.395423157
9050700,1974,4197,1.968602014
9050700,1975,3074,1.441859088
9050700,1975,2777,1.302551297
9050700,1975,3825,1.794115488
9050700,1975,2975,1.395423157
9050700,1975,3074,1.441859088
9050700,1975,2975,1.395423157
9050700,1975,14305,6.709757401
9050700,1975,26807,12.57381801
9050700,1975,9769,4.582147504
9050700,1975,4916,2.305848821
9050700,1975,3223,1.511747508
9050700,1975,3365,1.57835258
9050700,1976,3080,1.444673387
9050700,1976,2831,1.327879986
9050700,1976,4013,1.882296851
9050700,1976,2975,1.395423157
9050700,1976,3074,1.441859088
9050700,1976,2975,1.395423157
9050700,1976,3074,1.441859088
9050700,1976,27604,12.9476507
9050700,1976,10170,4.770236474
9050700,1976,7789,3.653428899
9050700,1976,5063,2.374799142
9050700,1976,3944,1.849932414
9050700,1977,3424,1.606026518
9050700,1977,3271,1.534261899
9050700,1977,4897,2.296936875
9050700,1977,2975,1.395423157
9050700,1977,3074,1.441859088
9050700,1977,2975,1.395423157
9050700,1977,8865,4.158126484
9050700,1977,23026,10.80034071
9050700,1977,5187,2.432961317
9050700,1977,3074,1.441859088
9050700,1977,2975,1.395423157
9050700,1977,3393,1.591485974
9050700,1978,3667,1.72000562
9050700,1978,2777,1.302551297
9050700,1978,4458,2.091024012
9050700,1978,2975,1.395423157
9050700,1978,3074,1.441859088
9050700,1978,2975,1.395423157
9050700,1978,3074,1.441859088
9050700,1978,25358,11.89416485
9050700,1978,7374,3.458773231
9050700,1978,3153,1.478914022
9050700,1978,2975,1.395423157
9050700,1978,3074,1.441859088
9050700,1979,3074,1.441859088
9050700,1979,2777,1.302551297
9050700,1979,5707,2.676867213
9050700,1979,2975,1.395423157
9050700,1979,3074,1.441859088
9050700,1979,2975,1.395423157
9050700,1979,3074,1.441859088
9050700,1979,18220,8.546087371
9050700,1979,3206,1.503773661
9050700,1979,3930,1.843365717
9050700,1979,3169,1.486418819
9050700,1979,3752,1.759874853
9050700,1980,5176,2.427801769
9050700,1980,4569,2.14308854
9050700,1980,5431,2.547409468
9050700,1980,2975,1.395423157
9050700,1980,3074,1.441859088
9050700,1980,2975,1.395423157
9050700,1980,3074,1.441859088
9050700,1980,16964,7.956960821
9050700,1980,8398,3.939080227
9050700,1980,4129,1.936706628
9050700,1980,2975,1.395423157
9050700,1980,3290,1.543173845
9050700,1981,3074,1.441859088
9050700,1981,2777,1.302551297
9050700,1981,3858,1.809594132
9050700,1981,2704,1.268310661
9050700,1981,3074,1.441859088
9050700,1981,2975,1.395423157
9050700,1981,14888,6.983213435
9050700,1981,24723,11.59631823
9050700,1981,8477,3.976135162
9050700,1981,3074,1.441859088
9050700,1981,2975,1.395423157
9050700,1981,3074,1.441859088
9050700,1982,3074,1.441859088
9050700,1982,2777,1.302551297
9050700,1982,3908,1.833046622
9050700,1982,2975,1.395423157
9050700,1982,3074,1.441859088
9050700,1982,2975,1.395423157
9050700,1982,3074,1.441859088
9050700,1982,20041,9.400227059
9050700,1982,12721,5.966782516
9050700,1982,6918,3.244886522
9050700,1982,5010,2.349939502
9050700,1982,3881,1.820382277
9050700,1983,4879,2.288493978
9050700,1983,5957,2.794129664
9050700,1983,7730,3.62575496
9050700,1983,2975,1.395423157
9050700,1983,3074,1.441859088
9050700,1983,2975,1.395423157
9050700,1983,3074,1.441859088
9050700,1983,3074,1.441859088
9050700,1983,11044,5.180186
9050700,1983,5778,2.710169749
9050700,1983,4621,2.16747913
9050700,1983,5083,2.384180138
9050700,1984,4331,2.031454687
9050700,1984,3299,1.547395293
9050700,1984,6318,2.963456642
9050700,1984,2975,1.395423157
9050700,1984,3074,1.441859088
9050700,1984,18538,8.695245208
9050700,1984,64544,30.27435035
9050700,1984,41745,19.58048394
9050700,1984,18664,8.754345483
9050700,1984,6992,3.279596207
9050700,1984,3204,1.502835562
9050700,1984,5117,2.400127831
9050700,1985,4552,2.135114693
9050700,1985,4231,1.984549707
9050700,1985,6216,2.915613562
9050700,1985,2975,1.395423157
9050700,1985,3074,1.441859088
9050700,1985,37517,17.59734138
9050700,1985,14802,6.942875152
9050700,1985,12240,5.741169562
9050700,1985,5295,2.483618695
9050700,1985,7296,3.422187347
9050700,1985,5048,2.367763395
9050700,1985,4557,2.137459942
9050700,1986,4127,1.935768528
9050700,1986,4986,2.338682307
9050700,1986,6666,3.126685972
9050700,1986,2975,1.395423157
9050700,1986,3074,1.441859088
9050700,1986,20313,9.527808604
9050700,1986,24675,11.57380384
9050700,1986,12338,5.787136443
9050700,1986,10460,4.906260917
9050700,1986,3074,1.441859088
9050700,1986,4999,2.344779954
9050700,1986,3626,1.700774578
9050700,1987,3723,1.746272409
9050700,1987,3472,1.628540909
9050700,1987,4585,2.150593337
9050700,1987,2975,1.395423157
9050700,1987,3074,1.441859088
9050700,1987,11862,5.563868738
9050700,1987,19105,8.961196445
9050700,1987,30251,14.18922553
9050700,1987,7690,3.606992968
9050700,1987,3074,1.441859088
9050700,1987,3540,1.660436295
9050700,1987,4241,1.989240205
9050700,1988,4668,2.18952447
9050700,1988,4557,2.137459942
9050700,1988,3825,1.794115488
9050700,1988,2975,1.395423157
9050700,1988,3074,1.441859088
9050700,1988,2975,1.395423157
9050700,1988,11893,5.578409281
9050700,1988,18345,8.604718596
9050700,1988,7009,3.287570054
9050700,1988,5682,2.665140968
9050700,1988,4653,2.182488723
9050700,1988,4051,1.900120743
9050700,1989,3207,1.504242711
9050700,1989,2777,1.302551297
9050700,1989,5762,2.702664952
9050700,1989,2975,1.395423157
9050700,1989,3074,1.441859088
9050700,1989,7386,3.464401829
9050700,1989,8496,3.985047108
9050700,1989,29857,14.0044199
9050700,1989,7954,3.730822116
9050700,1989,5440,2.551630917
9050700,1989,5074,2.379958689
9050700,1989,5155,2.417951723
9050700,1990,4511,2.115883652
9050700,1990,2845,1.334446683
9050700,1990,5614,2.633245582
9050700,1990,2975,1.395423157
9050700,1990,3074,1.441859088
9050700,1990,2975,1.395423157
9050700,1990,9886,4.637026331
9050700,1990,25979,12.18544478
9050700,1990,5451,2.556790464
9050700,1990,3776,1.771132048
9050700,1990,4149,1.946087624
9050700,1990,3565,1.67216254
9050700,1991,3242,1.520659454
9050700,1991,3266,1.53191665
9050700,1991,4550,2.134176594
9050700,1991,2975,1.395423157
9050700,1991,3074,1.441859088
9050700,1991,2975,1.395423157
9050700,1991,9625,4.514604333
9050700,1991,24400,11.44481514
9050700,1991,8852,4.152028837
9050700,1991,3119,1.462966329
9050700,1991,4313,2.023011791
9050700,1991,4138,1.940928076
9050700,1992,3594,1.685764984
9050700,1992,3780,1.773008247
9050700,1992,7030,3.2974201
9050700,1992,2975,1.395423157
9050700,1992,3074,1.441859088
9050700,1992,11759,5.515556608
9050700,1992,16975,7.962120369
9050700,1992,32658,15.3182284
9050700,1992,9235,4.331674911
9050700,1992,6366,2.985971032
9050700,1992,3859,1.810063181
9050700,1992,3948,1.851808614
9050700,1993,3845,1.803496484
9050700,1993,4887,2.292246377
9050700,1993,7139,3.348546528
9050700,1993,2975,1.395423157
9050700,1993,3074,1.441859088
9050700,1993,2975,1.395423157
9050700,1993,3074,1.441859088
9050700,1993,24315,11.40494591
9050700,1993,10507,4.928306257
9050700,1993,7398,3.470030427
9050700,1993,2975,1.395423157
9050700,1993,3074,1.441859088
9050700,1994,3074,1.441859088
9050700,1994,2777,1.302551297
9050700,1994,4829,2.265041488
9050700,1994,2975,1.395423157
9050700,1994,3074,1.441859088
9050700,1994,7775,3.646862201
9050700,1994,14131,6.628142736
9050700,1994,28306,13.27692366
9050700,1994,10396,4.876241729
9050700,1994,6122,2.871522881
9050700,1994,2975,1.395423157
9050700,1994,3074,1.441859088
9050700,1995,3074,1.441859088
9050700,1995,4276,2.005656948
9050700,1995,6001,2.814767855
9050700,1995,2975,1.395423157
9050700,1995,3074,1.441859088
9050700,1995,2975,1.395423157
9050700,1995,3074,1.441859088
9050700,1995,12852,6.02822804
9050700,1995,15337,7.193816795
9050700,1995,9242,4.334958259
9050700,1995,6534,3.064771399
9050700,1995,5229,2.452661409
9050700,1996,5969,2.799758261
9050700,1996,5616,2.634183681
9050700,1996,6504,3.050699905
9050700,1996,2975,1.395423157
9050700,1996,3074,1.441859088
9050700,1996,53000,24.85963944
9050700,1996,24911,11.68449959
9050700,1996,15587,7.311079246
9050700,1996,11080,5.197071793
9050700,1996,8704,4.082609466
9050700,1996,5240,2.457820956
9050700,1996,5703,2.674991014
9050700,1997,5436,2.549754717
9050700,1997,6229,2.921711209
9050700,1997,7286,3.417496849
9050700,1997,2975,1.395423157
9050700,1997,3074,1.441859088
9050700,1997,74287,34.84430255
9050700,1997,28152,13.20468999
9050700,1997,17178,8.057337479
9050700,1997,11359,5.327936688
9050700,1997,3229,1.514561807
9050700,1997,5220,2.44843996
9050700,1997,5055,2.371046743
9050700,1998,4694,2.201719765
9050700,1998,4614,2.164195781
9050700,1998,6996,3.281472407
9050700,1998,2975,1.395423157
9050700,1998,3074,1.441859088
9050700,1998,4860,2.279582032
9050700,1998,3074,1.441859088
9050700,1998,33467,15.69768968
9050700,1998,10478,4.914703813
9050700,1998,7316,3.431568343
9050700,1998,4950,2.321796514
9050700,1998,3074,1.441859088
9050700,1999,4537,2.128078946
9050700,1999,4311,2.022073691
9050700,1999,7261,3.405770604
9050700,1999,2975,1.395423157
9050700,1999,3074,1.441859088
9050700,1999,2975,1.395423157
9050700,1999,16537,7.756676556
9050700,1999,30103,14.11980615
9050700,1999,12917,6.058716277
9050700,1999,8497,3.985516158
9050700,1999,4187,1.963911516
9050700,1999,3074,1.441859088
9050700,2000,4884,2.290839227
9050700,2000,5170,2.42498747
9050700,2000,5990,2.809608307
9050700,2000,2975,1.395423157
9050700,2000,3074,1.441859088
9050700,2000,4698,2.203595964
9050700,2000,13297,6.236955202
9050700,2000,41681,19.55046475
9050700,2000,2975,1.395423157
9050700,2000,3391,1.590547875
9050700,2000,3284,1.540359546
9050700,2000,4651,2.181550624
9050700,2001,3074,1.441859088
9050700,2001,4536,2.127609897
9050700,2001,6378,2.99159963
9050700,2001,2975,1.395423157
9050700,2001,3074,1.441859088
9050700,2001,2975,1.395423157
9050700,2001,12614,5.916594188
9050700,2001,37768,17.71507288
9050700,2001,10489,4.919863361
9050700,2001,7889,3.700333879
9050700,2001,6305,2.957358994
9050700,2001,5579,2.616828839
9050700,2002,3074,1.441859088
9050700,2002,2777,1.302551297
9050700,2002,3825,1.794115488
9050700,2002,2975,1.395423157
9050700,2002,3074,1.441859088
9050700,2002,2975,1.395423157
9050700,2002,6062,2.843379893
9050700,2002,7360,3.452206534
9050700,2002,2975,1.395423157
9050700,2002,3440,1.613531315
9050700,2002,2975,1.395423157
9050700,2002,3074,1.441859088
9050700,2003,3074,1.441859088
9050700,2003,2777,1.302551297
9050700,2003,4066,1.90715649
9050700,2003,2975,1.395423157
9050700,2003,3074,1.441859088
9050700,2003,2975,1.395423157
9050700,2003,12065,5.659085847
9050700,2003,33397,15.6648562
9050700,2003,9884,4.636088231
9050700,2003,3074,1.441859088
9050700,2003,3783,1.774415397
9050700,2003,4453,2.088678763
9050700,2004,3074,1.441859088
9050700,2004,2777,1.302551297
9050700,2004,6594,3.092914387
9050700,2004,2975,1.395423157
9050700,2004,3074,1.441859088
9050700,2004,2975,1.395423157
9050700,2004,12351,5.79323409
9050700,2004,19229,9.01935862
9050700,2004,2975,1.395423157
9050700,2004,5362,2.515045032
9050700,2004,3322,1.558183438
9050700,2004,3074,1.441859088
9050700,2005,3074,1.441859088
9050700,2005,2777,1.302551297
9050700,2005,3810,1.787079741
9050700,2005,2975,1.395423157
9050700,2005,3074,1.441859088
9050700,2005,2975,1.395423157
9050700,2005,3511,1.646833851
9050700,2005,20064,9.411015204
9050700,2005,7337,3.441418389
9050700,2005,8225,3.857934612
9050700,2005,4758,2.231738952
9050700,2005,4635,2.174045827
9050700,2006,4341,2.036145185
9050700,2006,3385,1.587733576
9050700,2006,6107,2.864487134
9050700,2006,2975,1.395423157
9050700,2006,3074,1.441859088
9050700,2006,2975,1.395423157
9050700,2006,6544,3.069461897
9050700,2006,41840,19.62504367
9050700,2006,11051,5.183469349
9050700,2006,9840,4.61545004
9050700,2006,6928,3.24957702
9050700,2006,5851,2.744410385
9050700,2007,5325,2.497690189
9050700,2007,5129,2.405756428
9050700,2007,7318,3.432506443
9050700,2007,2975,1.395423157
9050700,2007,3074,1.441859088
9050700,2007,2975,1.395423157
9050700,2007,9476,4.444715913
9050700,2007,44256,20.75826799
9050700,2007,10466,4.909075216
9050700,2007,6615,3.102764433
9050700,2007,3392,1.591016924
9050700,2007,4747,2.226579405
9050700,2008,4385,2.056783377
9050700,2008,4547,2.132769444
9050700,2008,5471,2.56617146
9050700,2008,2975,1.395423157
9050700,2008,3074,1.441859088
9050700,2008,2975,1.395423157
9050700,2008,3074,1.441859088
9050700,2008,18241,8.555937417
9050700,2008,10531,4.939563453
9050700,2008,6721,3.152483711
9050700,2008,4070,1.909032689
9050700,2008,4991,2.341027556
9050700,2009,4840,2.270201036
9050700,2009,4808,2.255191442
9050700,2009,7092,3.326501188
9050700,2009,2975,1.395423157
9050700,2009,3074,1.441859088
9050700,2009,2975,1.395423157
9050700,2009,3074,1.441859088
9050700,2009,28967,13.58696558
9050700,2009,3370,1.580697829
9050700,2009,6676,3.13137647
9050700,2009,3313,1.55396199
9050700,2009,3074,1.441859088
9050700,2010,3514,1.648241
9050700,2010,3737,1.752839106
9050700,2010,4870,2.28427253
9050700,2010,2975,1.395423157
9050700,2010,3074,1.441859088
9050700,2010,2975,1.395423157
9050700,2010,13497,6.330765162
9050700,2010,24668,11.57052049
9050700,2010,7053,3.308208245
9050700,2010,3074,1.441859088
9050700,2010,3891,1.825072775
9050700,2010,4885,2.291308277
9050700,2011,4850,2.274891534
9050700,2011,4098,1.922166084
9050700,2011,5698,2.672645765
9050700,2011,2975,1.395423157
9050700,2011,3074,1.441859088
9050700,2011,2975,1.395423157
9050700,2011,7443,3.491137668
9050700,2011,17275,8.102835309
9050700,2011,13215,6.198493118
9050700,2011,8816,4.135143044
9050700,2011,4964,2.328363211
9050700,2011,3939,1.847587165
9050700,2012,4012,1.881827801
9050700,2012,3406,1.597583622
9050700,2012,6506,3.051638004
9050700,2012,2975,1.395423157
9050700,2012,3074,1.441859088
9050700,2012,2975,1.395423157
9050700,2012,3074,1.441859088
9050700,2012,10166,4.768360275
9050700,2012,4420,2.07320012
9050700,2012,3074,1.441859088
9050700,2012,2975,1.395423157
9050700,2012,3074,1.441859088
9050700,2013,3074,1.441859088
9050700,2013,2777,1.302551297
9050700,2013,3074,1.441859088
9050700,2013,2975,1.395423157
9050700,2013,3074,1.441859088
9050700,2013,2975,1.395423157
9050700,2013,15091,7.078430544
9050700,2013,43345,20.33096362
9050700,2013,18945,8.886148477